"YEAR","QUARTER","CODE","CODE0","NAME","SVCODE","SVNAME","SALES_MONTH_AMT","SALES_MONTH_CNT","SALES_PER_WKND","SALES_PER_1114","SALES_PER_1417","SALES_PER_1721","SALES_PER_2124","SALES_PER_WOMAN","SALES_PER_AGE10","SALES_PER_AGE20","SALES_PER_AGE30","N_STORE","REPOP_TOT_AVG","FLPOP_TOT_AVG","IN_MONTH_AVG","CN_TOT_AVG"
2018,2,1000236,"000451","동일로149길","CS100001","한식음식점",254873215,7725,25,25,9,26,20,32,0,11,30,8,4025,142107,2394304,1768129028
2018,2,1000412,"001242","은평로10길","CS100001","한식음식점",180460982,6467,18,36,16,29,16,37,5,12,16,13,2752,91827.3333333333,2455143,1103413659
2018,2,1000696,"000276","대림로44길","CS100001","한식음식점",1008065299,31597,21,49,10,25,8,34,1,13,17,15,2146,67687.6666666667,2530047,822680407
2018,2,1000218,"001740","휘경로14길","CS100001","한식음식점",424598691,13343,25,33,11,40,13,36,0,12,15,21,1168,31252,2639566,338544194
2018,2,1000875,"000978","신반포로45길","CS100001","한식음식점",849993672,31045,8,64,10,20,5,37,1,17,31,19,2531,71179.3333333333,3298558,1943813874
2018,2,1000421,"001265","응암로34길","CS100002","중식음식점",398194858,22640,36,31,16,31,11,38,2,22,27,1,3452,51697.6666666667,2615355,2156166031
2018,2,1000201,"001357","장한로5길","CS100002","중식음식점",98521746,5389,26,51,15,29,3,37,1,18,27,3,1141,48294,2784705,679792322
2018,2,1000943,"000625","백제고분로21길","CS100002","중식음식점",116905181,6102,37,40,20,37,1,39,2,18,32,2,2279,79839.6666666667,3050036,1346798114
2018,2,1000708,"000510","디지털로57길","CS100002","중식음식점",1156858371,18936,39,14,14,38,25,35,0,14,33,29,1501,78951,2464249,668948306
2018,2,1000349,"001631","한천로132길","CS100002","중식음식점",104038132,6351,39,40,19,39,2,36,1,20,25,2,4084,237374.666666667,2508184,1725290384
2018,2,1000447,"001437","증가로10길","CS100003","일식음식점",100911711,1985,21,0,0,29,55,37,0,31,23,3,3499,127915.333333333,2621369,1407342958
2018,2,1000818,"000964","신림로38길","CS100010","호프·간이주점",265202892,8040,39,1,1,21,38,30,1,23,19,12,1416,45777.6666666667,2477650,651303072
2018,2,1000046,"001567","퇴계로46길","CS100010","호프·간이주점",31063392,994,11,0,0,47,46,39,3,47,21,2,102,81504.6666666667,3386187,282859105
2018,2,1000141,"000237","능동로4길","CS100010","호프·간이주점",26841391,724,32,0,0,12,61,33,0,16,38,2,1347,25854,5099937,556224033
2018,2,1000433,"001559","통일로87길","CS100010","호프·간이주점",81503055,2289,32,0,1,42,40,26,0,5,5,12,1429,110747,2662176,646477817
2018,2,1000409,"001076","연서로3길","CS100008","제과점",234201127,27482,30,15,18,34,19,62,2,18,26,1,4186,117632.333333333,2623922,2008794288
2018,2,1000067,"001192","원효로53길","CS100008","제과점",186315916,18104,26,18,17,31,19,55,2,19,27,1,1167,40367.6666666667,3379994,510356279
2018,2,1000505,"001537","토정로37길","CS100005","분식전문점",254200643,21973,28,39,17,38,1,52,1,15,31,4,44,45995,4629659,198725892
2018,2,1000454,"001544","통일로37길","CS100005","분식전문점",341025897,42526,21,26,18,37,9,59,5,29,19,7,990,22931.6666666667,3069114,257680189
2018,2,1000695,"000275","대림로34길","CS100005","분식전문점",40536563,3534,14,62,14,18,0,40,9,32,17,5,1325,68348.6666666667,2528592,414189912
2018,2,1000707,"000505","디지털로37길","CS100005","분식전문점",18852055,404,59,14,28,41,17,21,0,1,4,3,738,34317.6666666667,2504646,386307686
2018,2,1001008,"001496","천호옛14길","CS100005","분식전문점",39401587,1615,35,13,16,42,26,54,0,32,22,6,676,77433.6666666667,2562570,342336414
2018,2,1000846,"000033","강남대로8길","CS100005","분식전문점",161076796,16807,8,21,22,46,2,52,1,15,24,6,6807,171200.333333333,3479279,3875631580
2018,2,1000634,"000133","구로중앙로28길","CS100005","분식전문점",17286538,1792,9,61,12,21,0,52,1,22,20,3,3342,83690.3333333333,2999425,1572676452
2018,2,1000482,"000832","성미산로1길","CS100005","분식전문점",119459203,7758,21,34,14,35,10,52,2,20,32,2,2061,49224.3333333333,3000139,1287905486
2018,2,1000085,"001715","회나무로13길","CS100005","분식전문점",240044271,19452,28,25,19,32,11,53,1,34,33,7,2103,50049.6666666667,3058719,840357952
2018,2,1000815,"000956","신림동길","CS100001","한식음식점",2371755806,63864,29,13,7,34,32,40,1,39,33,28,4152,169963.666666667,2483005,2281597812
2018,2,1000008,"000687","북촌로5나길","CS100001","한식음식점",2289959225,55483,36,44,20,31,3,47,1,22,28,15,968,38369,4629872,502605419
2018,2,1000159,"001316","자양로15길","CS100001","한식음식점",490752997,28062,23,22,11,31,23,41,1,25,21,12,5326,259828.666666667,2748967,2415925914
2018,2,1000097,"000549","매봉길","CS100001","한식음식점",121695772,4573,22,40,11,33,10,40,0,10,23,7,5529,25777.6666666667,2087182,432535060
2018,2,1000337,"000869","솔매로50길","CS100002","중식음식점",109321616,5426,32,46,18,33,2,37,1,17,20,2,2010,201468.333333333,2532288,1002775056
2018,2,1000743,"000484","동작대로7길","CS100003","일식음식점",7204483,63,10,5,0,48,47,30,0,22,42,2,1545,98592.3333333333,3013804,656565641
2018,2,1000042,"001500","청구로17길","CS100003","일식음식점",396797833,21943,30,40,19,40,2,45,1,33,33,1,1892,48382.6666666667,2882043,803743679
2018,2,1000802,"000213","남현3길","CS100003","일식음식점",135605575,4951,30,33,10,49,8,54,1,27,29,1,2412,78402.3333333333,3479992,1277065000
2018,2,1000117,"001160","왕십리로21길","CS100003","일식음식점",75295819,2709,37,35,11,43,11,50,2,20,24,2,2485,56487,2866175,1473086748
2018,2,1000823,"000979","신원로3길","CS100003","일식음식점",10719320,351,50,0,0,25,46,33,0,52,16,1,4307,164804,2573653,1886047271
2018,2,1000731,"001105","영등포로84길","CS100003","일식음식점",81111087,3200,27,25,15,38,15,43,0,29,26,2,2333,135428.666666667,3307630,869810189
2018,2,1000812,"000674","봉천로33길","CS100003","일식음식점",164124492,5131,33,28,12,44,16,42,1,30,24,1,1052,27695.3333333333,4422033,857659871
2018,2,1000339,"000892","수유로12길","CS100001","한식음식점",983941707,32294,28,22,9,31,25,34,1,20,24,33,3229,99426.3333333333,2466827,1485681722
2018,2,1000344,"001298","인수봉로72길","CS100001","한식음식점",39905211,1841,18,34,10,41,12,44,1,9,12,6,3280,38902.3333333333,2598819,1355901396
2018,2,1000671,"000901","시흥대로120길","CS100009","커피·음료",24557916,3950,30,23,33,36,5,65,7,40,16,6,1953,27903,2482017,921382373
2018,2,1000065,"001187","원효로19길","CS100009","커피·음료",184505144,27204,20,36,23,19,4,56,2,23,32,4,910,28683,4598656,573900510
2018,2,1000238,"000454","동일로163길","CS100009","커피·음료",19746950,2088,33,24,26,31,12,62,3,28,29,2,2484,37026.3333333333,2478508,1281576629
2018,2,1000826,"001313","인헌길","CS100005","분식전문점",62034992,3653,22,30,14,34,3,40,1,33,28,2,6649,87810.3333333333,2714736,3799175900
2018,2,1000340,"001128","오패산로30길","CS100006","패스트푸드점",56190399,2175,42,6,15,44,32,45,4,32,26,1,1557,26817.3333333333,2562993,582836510
2018,2,1000646,"000679","부일로15길","CS100006","패스트푸드점",61601228,3228,37,12,14,37,21,43,3,26,20,4,690,12069.3333333333,2370049,423619068
2018,2,1000217,"001647","한천로46길","CS100006","패스트푸드점",46132702,6672,32,39,26,23,8,50,0,19,30,1,1975,29486.3333333333,2771470,1203882423
2018,2,1000440,"000847","세검정로1길","CS100002","중식음식점",63850879,3638,36,45,19,36,1,35,1,15,21,1,1193,26865.3333333333,3525562,399155292
2018,2,1000673,"000907","시흥대로141길","CS100002","중식음식점",364864701,16825,32,20,15,33,20,29,1,17,23,7,1138,28629.3333333333,2411097,1109766338
2018,2,1000697,"000277","대림로7길","CS100002","중식음식점",593569968,9719,39,13,15,43,22,26,0,8,27,14,681,27716.6666666667,2470070,251008513
2018,2,1000803,"000216","남현길","CS100002","중식음식점",78942087,3771,38,44,18,37,1,38,1,15,29,1,2301,50888,3508391,1131175651
2018,2,1000963,"001116","오금로11길","CS100002","중식음식점",143759866,7588,36,30,19,27,9,33,1,26,28,6,1326,129337.666666667,3061549,1062518747
2018,2,1000424,"001447","증산로17길","CS100002","중식음식점",19980306,1127,17,52,13,32,2,31,0,15,21,1,2646,80026.6666666667,2875911,1155282488
2018,2,1000305,"001456","지봉로20길","CS100003","일식음식점",48539952,2097,17,49,18,24,6,49,0,14,24,1,2505,80621,2525985,1278337125
2018,2,1000858,"000609","방배천로4안길","CS100004","양식음식점",153907723,4538,30,20,14,52,12,59,1,45,29,5,1104,36817,4972070,458684928
2018,2,1000072,"001332","장문로45길","CS100004","양식음식점",4492846,391,17,47,20,33,0,12,0,33,29,1,3474,69165,2465629,1503980816
2018,2,1000848,"000201","남부순환로317길","CS100004","양식음식점",401330191,12837,25,49,13,33,5,61,2,28,34,4,1218,34825.3333333333,4378703,770621194
2018,2,1000622,"000084","고척로27길","CS100004","양식음식점",9024963,301,29,5,2,56,38,39,3,21,32,2,2603,68216.3333333333,2530915,1092929478
2018,2,1000731,"001105","영등포로84길","CS100004","양식음식점",32710688,3102,20,40,18,39,3,37,2,43,23,1,2333,135428.666666667,3307630,869810189
2018,2,1000669,"000639","범안로17길","CS100005","분식전문점",19527099,1355,13,33,22,17,1,36,0,42,31,4,1856,36383.6666666667,3001154,1081078882
2018,2,1000728,"001096","영등포로35길","CS100005","분식전문점",232856081,18727,25,28,13,38,19,46,2,34,31,4,1034,65171,2697745,932723795
2018,2,1000346,"001626","한천로109길","CS100005","분식전문점",188063116,15708,25,37,24,30,2,53,2,14,22,6,1334,25555,2083117,431202335
2018,2,1000204,"001365","전농로3길","CS100001","한식음식점",1097233445,23425,29,20,8,43,27,43,1,12,20,18,1308,31728,2454774,327688391
2018,2,1000191,"001154","왕산로32길","CS100001","한식음식점",110330148,2267,9,38,9,47,5,21,0,7,11,5,819,26957.3333333333,2623899,417921462
2018,2,1000282,"000839","성북로8길","CS100001","한식음식점",296825135,12061,30,41,15,42,2,59,1,29,29,6,1263,24960.3333333333,3161706,509147051
2018,2,1000261,"000154","길음로7길","CS100001","한식음식점",372483520,18657,29,26,12,39,17,37,3,15,16,15,227,32217,2117422,611357120
2018,2,1000024,"001478","창신길","CS100001","한식음식점",6115725,355,23,53,17,26,0,22,0,25,14,3,3541,142463.333333333,2352914,1248699907
2018,2,1000998,"001146","올림픽로98길","CS100009","커피·음료",122256876,13249,28,18,36,33,11,62,2,23,30,5,7211,184905.666666667,2663085,3247385643
2018,2,1000404,"001073","연서로27길","CS100009","커피·음료",222340805,20226,22,22,24,27,21,60,4,30,15,6,4390,38926.3333333333,2965582,2151731448
2018,2,1000964,"001120","오금로36길","CS100009","커피·음료",353899546,47109,15,39,23,21,3,49,1,26,31,13,2223,98107.3333333333,3179134,1557665509
2018,2,1000820,"000969","신림로64길","CS100009","커피·음료",401544514,45322,32,23,26,30,9,50,1,46,28,5,1198,76682.3333333333,2268666,1084898799
2018,2,1000122,"001176","용답중앙길","CS100009","커피·음료",24873575,3072,31,21,21,34,16,31,1,14,22,1,6940,109840.333333333,2601498,2920681969
2018,2,1000809,"000641","법원단지길","CS100009","커피·음료",28244128,5590,33,25,28,21,5,59,2,21,30,3,5461,149344.333333333,2558243,2869407265
2018,3,1000159,"001316","자양로15길","CS100007","치킨전문점",923709,62,34,0,16,34,50,34,0,34,66,1,5335,304521.5,2748967,2415925914
2018,2,1000025,"001538","통일로12길","CS100006","패스트푸드점",151189161,4856,42,20,18,49,13,50,2,19,19,1,1814,79754.3333333333,2525437,1486377190
2018,2,1000085,"001715","회나무로13길","CS100006","패스트푸드점",78501952,5195,51,12,21,52,14,53,3,44,32,3,2103,50049.6666666667,3058719,840357952
2018,2,1000921,"000722","삼성로64길","CS100007","치킨전문점",9304943,541,20,12,17,44,25,51,0,21,24,1,1946,46879,5976108,998279034
2018,2,1000341,"001131","오패산로52길","CS100007","치킨전문점",30319574,1435,31,0,3,49,40,50,3,14,22,5,2734,67808.6666666667,2316888,913948611
2018,2,1000447,"001437","증가로10길","CS100007","치킨전문점",1141126305,55817,35,2,4,40,37,42,5,27,19,9,3499,127915.333333333,2621369,1407342958
2018,2,1000454,"001544","통일로37길","CS100007","치킨전문점",32160215,2227,36,3,10,55,32,47,2,21,20,2,990,22931.6666666667,3069114,257680189
2018,2,1000942,"000526","마천로51길","CS100007","치킨전문점",123486341,5888,28,2,4,43,51,35,1,17,21,4,4121,74835,2594188,1602069354
2018,2,1000015,"001287","이화장길","CS100003","일식음식점",725197215,28576,20,50,9,40,2,59,1,35,27,4,1149,45575,3423832,415221144
2018,2,1000016,"001325","자하문로7길","CS100003","일식음식점",202342185,10082,26,45,12,36,6,60,5,39,27,5,795,57092.6666666667,2511062,275736151
2018,2,1000079,"001600","한강대로43길","CS100003","일식음식점",228284946,4782,11,43,4,35,17,33,1,24,27,4,864,41846.3333333333,3292938,707570109
2018,2,1000073,"001519","청파로47길","CS100003","일식음식점",704992114,37634,21,31,19,41,9,69,8,59,14,15,1011,248230.333333333,2856076,606746694
2018,2,1000650,"001123","오류로8길","CS100003","일식음식점",114172060,3033,23,21,8,45,25,41,1,20,24,3,2871,83028.6666666667,2431560,1202898528
2018,2,1000837,"001663","행운길","CS100003","일식음식점",335458272,9522,35,0,0,5,50,39,0,52,34,3,7484,185212,3359725,3719311517
2018,2,1000004,"000565","명륜길","CS100005","분식전문점",357673501,49668,20,37,15,38,5,39,6,70,8,11,1336,139291.333333333,2247785,495262932
2018,2,1000273,"000646","보국문로16길","CS100005","분식전문점",26079649,2625,28,29,19,29,4,37,6,39,19,4,1167,34343.3333333333,2749610,678441337
2018,2,1000965,"001121","오금로46길","CS100005","분식전문점",244621977,20966,28,33,18,37,5,51,3,18,25,4,3047,72272,3371816,1399839055
2018,2,1000295,"001336","장월로1길","CS100005","분식전문점",19679767,3414,10,16,24,56,4,57,3,38,25,3,2567,149576,3805263,992999454
2018,2,1000791,"000168","난곡로34길","CS100005","분식전문점",52162288,5954,31,33,18,41,5,48,3,19,24,4,2843,65778.6666666667,2669692,1248003506
2018,2,1000046,"001567","퇴계로46길","CS100005","분식전문점",24888834,2245,8,74,10,14,1,55,14,46,10,3,102,81504.6666666667,3386187,282859105
2018,2,1000208,"001481","천장산로7길","CS100005","분식전문점",285763199,31805,19,36,21,27,4,44,4,59,10,5,1020,91146,3863289,397075763
2018,2,1000066,"001191","원효로41길","CS100001","한식음식점",515155106,17129,10,47,5,28,18,26,1,12,21,12,895,39632,2684902,483178572
2018,2,1000690,"000267","당산로38길","CS100001","한식음식점",1533282113,35541,15,44,9,33,13,35,0,21,30,19,1607,73254.3333333333,3591068,996396361
2018,2,1000953,"000636","백제고분로50길","CS100001","한식음식점",509504729,32998,21,46,15,27,9,43,1,16,27,16,5763,71077.6666666667,3209599,3460583886
2018,2,1000666,"000399","독산로85길","CS100001","한식음식점",499833298,15136,36,15,10,45,25,37,1,11,16,12,742,11701.3333333333,2370184,354161830
2018,2,1000085,"001715","회나무로13길","CS100001","한식음식점",630843218,14259,39,7,7,34,34,54,2,44,32,12,2103,50049.6666666667,3058719,840357952
2018,2,1000826,"001313","인헌길","CS100001","한식음식점",248146903,5695,30,19,7,40,29,40,1,19,27,8,6649,87810.3333333333,2714736,3799175900
2018,2,1000951,"000634","백제고분로45길","CS100002","중식음식점",115669834,7929,27,41,24,32,4,35,1,22,29,4,3728,79067,3180994,2123322277
2018,2,1000423,"001446","증산로15길","CS100002","중식음식점",47471852,2446,35,42,19,38,2,33,4,10,15,1,3265,36662,2779969,1343493263
2018,2,1000526,"000576","목동중앙본로7길","CS100002","중식음식점",61560235,3235,39,37,21,41,0,45,1,12,22,1,2021,16718.6666666667,2868283,926980030
2018,2,1000814,"000899","승방길","CS100009","커피·음료",10919070,2106,27,21,36,23,4,58,0,25,27,2,2271,38531.6666666667,3386533,1679800075
2018,2,1000117,"001160","왕십리로21길","CS100009","커피·음료",24266411,7040,39,33,35,27,0,58,11,34,23,3,2485,56487,2866175,1473086748
2018,2,1001010,"001584","풍성로37가길","CS100009","커피·음료",41630182,7443,25,42,25,14,1,47,3,18,39,3,2545,38600,2350846,866496585
2018,2,1000953,"000636","백제고분로50길","CS100009","커피·음료",161308541,23145,23,35,36,16,2,57,2,24,35,7,5763,71077.6666666667,3209599,3460583886
2018,2,1000620,"000063","경인로47길","CS100009","커피·음료",500300687,120240,28,29,25,26,9,53,9,47,19,9,1607,95120.6666666667,2721948,589918865
2018,2,1000949,"000630","백제고분로39길","CS100010","호프·간이주점",328846130,9472,29,0,3,14,49,36,1,22,31,9,3368,78887.6666666667,3154470,2057737874
2018,2,1000249,"000666","봉우재로33길","CS100010","호프·간이주점",972103628,25311,39,0,1,18,52,31,1,27,30,23,1536,63379,2660117,803297100
2018,2,1000646,"000679","부일로15길","CS100007","치킨전문점",107119533,5073,35,2,7,44,42,43,2,18,25,5,690,12069.3333333333,2370049,423619068
2018,2,1000802,"000213","남현3길","CS100007","치킨전문점",74509907,3466,30,0,5,37,41,39,1,19,29,2,2412,78402.3333333333,3479992,1277065000
2018,2,1000201,"001357","장한로5길","CS100007","치킨전문점",64456372,3231,39,5,11,43,37,50,3,28,23,4,1141,48294,2784705,679792322
2018,2,1000870,"000798","서초대로23길","CS100007","치킨전문점",45826086,2152,39,9,11,47,29,49,3,19,22,1,4468,118388,3663361,2444590761
2018,2,1000417,"001257","응암로12길","CS100008","제과점",68834969,3577,17,37,29,19,4,57,1,14,14,2,1802,95867,2470947,645724809
2018,2,1000488,"000987","신촌로12길","CS100008","제과점",427963376,40895,26,28,25,20,5,66,1,29,22,7,572,60914,2832888,143970622
2018,2,1000249,"000666","봉우재로33길","CS100008","제과점",437758466,49826,27,14,14,33,19,65,1,28,28,1,1536,63379,2660117,803297100
2018,2,1000664,"000395","독산로70길","CS100003","일식음식점",64719962,2226,33,17,12,49,21,47,1,25,21,1,2832,32163.3333333333,2289055,1101744525
2018,2,1000317,"000222","노해로33길","CS100004","양식음식점",7021208,476,21,46,17,38,0,40,3,35,15,1,3110,51643.3333333333,2318609,1583462698
